en,Манипулатори на нишки,Thread Manipulator
en,Потребителски правила за рутиране,Rules by user for routing
en,"Неполучени, върнати писма","Not received, returned mails"
en,Обратни разписки за получаване на имейл,Receipt for received  email
en,Твърд спам,Spam
en,Отпечатъци на свалени писма,Fingerprints of downloaded emails
en,Копие до,Copy to
en,"Логнете се, за да видите нишката",Login to see the thread
en,ще го пазим поверително,will keep it confidential
bg,Headquarter,Главен офис
bg,contractor,Партньор
en,Бюлетин,Bulletin
en,Абонирани,Subscribed
en,Последен,Last
en,Абонаменти,Subscriptions
en,Бюлетини,Bulletins
en,Абонати за бюлетин,Subscribers
en,Браузър,Browser
en,Търсене на документи,Search documents
en,Търсене на папки,Search folders
en,Търсене на фирми,Search companies
en,Търсене на лица,Search persons
en,Фамилия,Last name
en,Отметки,Bookmarks
